40,30.1380562857,30.8222058214,42,control3,100,82,47.5,28.6,3,1113,29,3.31,34,6,7.8,00:03:01,22.7,MIL is OFF0 codes
41,30.1416365495,30.8111605604,42,control3,100,81,45.9,41.6,3,771,33,4.31,34,0,6.2,00:03:05,20.4,MIL is OFF0 codes
42,30.1452168132,30.8001152995,42,control3,100,81,46.3,40.4,3,788,32,4.59,34,0,-3.1,00:03:09,20.8,MIL is OFF0 codes
43,30.1487970769,30.7890700385,42,control3,100,82,46.7,42,3,791,66,4.58,34,10,1.6,00:03:13,21.2,MIL is OFF0 codes
44,30.1523773407,30.7780247775,46,control3,100,82,47.8,22,3,1928,34,4.04,33,19,7,00:03:17,20.8,MIL is OFF0 codes
45,30.1559576044,30.7669795165,42,control3,100,82,47.8,58.8,3,1611,75,14.17,33,31,-0.8,00:03:21,31.4,MIL is OFF0 codes
46,30.1595378681,30.7559342555,43,control3,100,82,50.2,92.9,3,3043,63,45.37,32,44,0,00:03:25,39.6,MIL is OFF0 codes
47,30.1631181319,30.7448889945,42,control3,100,82,51,18.4,3,2139,19,6.05,33,33,0,00:03:29,23.9,MIL is OFF0 codes
48,30.1666983956,30.7338437335,38,control3,100,82,50.6,18,3,1504,82,4.71,33,31,11.7,00:03:33,23.9,MIL is OFF0 codes
49,30.1702786593,30.7227984725,39,control3,100,83,51.8,100,3,2965,96,51.09,32,43,0,00:03:37,42.7,MIL is OFF0 codes
50,30.1738589231,30.7117532115,36,control3,100,83,52.9,100,3,2278,91,41.34,32,56,-3.1,00:03:41,43.5,MIL is OFF0 codes
51,30.1774391868,30.7007079505,37,control3,100,83,54.5,100,3,2813,28,51.56,32,59,-4.7,00:03:45,45.1,MIL is OFF0 codes
52,30.1810194505,30.6896626896,39,control3,100,83,54.9,59.2,3,1931,53,15.58,32,60,-4.7,00:03:49,31.4,MIL is OFF0 codes
53,30.1845997143,30.6786174286,38,control3,100,84,54.5,51.4,3,2002,47,15,32,62,-3.1,00:03:53,31.4,MIL is OFF0 codes
54,30.188179978,30.6675721676,37,control3,100,84,54.1,51,3,2107,31,15.74,32,65,-3.1,00:03:57,31.8,MIL is OFF0 codes
55,30.1917602418,30.6565269066,35,control3,100,84,53.7,32.2,3,2183,25,10.61,32,65,0,00:04:01,29.4,MIL is OFF0 codes
56,30.1953405055,30.6454816456,34,control3,100,83,53.3,27.5,3,2137,20,8.48,32,61,8.6,00:04:05,27.1,MIL is OFF0 codes
57,30.1989207692,30.6344363846,37,control3,100,83,52.2,15.7,3,1935,19,6.01,32,36,0,00:04:09,25.9,MIL is OFF0 codes
58,30.202501033,30.6233911236,40,control3,100,83,49.4,18,3,1594,91,4.01,32,30,0,00:04:13,21.6,MIL is OFF0 codes
59,30.2060812967,30.6123458626,36,control3,100,83,48.6,100,3,1725,99,30.82,32,49,0,00:04:17,64.7,MIL is OFF0 codes
60,30.2096615604,30.6013006016,40,control3,99,83,51.4,100,3,2650,85,54.23,31,66,0,00:04:21,83.5,MIL is OFF0 codes
61,30.2132418242,30.5902553407,40,control3,99,83,52.9,19.6,3,3154,51,9.29,32,61,0,00:04:25,27.8,MIL is OFF0 codes
62,30.2168220879,30.5792100797,43,control3,99,83,52.2,61.2,3,2058,41,17.98,32,61,-8.6,00:04:29,32.2,MIL is OFF0 codes
63,30.2204023516,30.5681648187,42,control3,99,83,52.2,27.8,3,2028,29,5.41,32,60,0,00:04:33,23.1,MIL is OFF0 codes
64,30.2239826154,30.5571195577,43,control3,99,83,51.8,18,3,1967,20,5.39,32,55,0,00:04:37,23.1,MIL is OFF0 codes
65,30.2275628791,30.5460742967,41,control3,99,83,51,17.6,3,1820,85,5.25,32,62,10.9,00:04:41,26.3,MIL is OFF0 codes
66,30.2311431429,30.5350290357,40,control3,99,83,51.4,20,3,2058,20,5.94,32,54,0,00:04:45,23.9,MIL is OFF0 codes
67,30.2347234066,30.5239837747,42,control3,99,82,50.6,19.2,3,1724,22,4.54,32,41,0,00:04:49,22,MIL is OFF0 codes
68,30.2383036703,30.5129385137,42,control3,99,82,49.4,33.7,3,847,20,3.77,33,40,3.9,00:04:53,20,MIL is OFF0 codes
69,30.2418839341,30.5018932527,41,control3,99,82,48.6,20.4,3,1807,38,5.12,32,31,0,00:04:57,23.1,MIL is OFF0 codes
70,30.2454641978,30.4908479918,42,control3,99,82,48.2,94.9,3,1673,63,25.55,32,47,7.8,00:05:01,36.5,MIL is OFF0 codes
71,30.2490444615,30.4798027308,40,control3,99,82,49.8,56.9,3,2422,33,20.22,31,53,-0.8,00:05:05,32.9,MIL is OFF0 codes
